stock_id,strategy_lane,entry_type,entry_note,timing_score,close,ma5,ma10,ma20,ma60,atr20_pct,mom5,mom20,volume_ratio20,ma_compression,near_20d_high,pullback_to_ma20,reversal_signal,breakout_signal,trigger_event_score_v26662,trigger_event_reason_v26662,trigger_event_label_v26662,trigger_action_hint_v26662,trigger_adjusted_score_v26662,trigger_rank_v26662,trigger_patch_version,trigger_updated_at,first_trigger_score_v26663,first_trigger_reason_v26663,first_trigger_label_v26663,first_trigger_rank_v26663,turn_event_score_v26664_1,turn_event_label_v26664_1,turn_event_reason_v26664_1,turn_first_rank_v26664_1
6024,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,58.2,57.08,56.28,56.4,54.5,0.0127,0.0393,0.0246,0.6772,0.0069,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,314,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,176,20,NONE,MA20剛站回,162
4207,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,17.9,17.9,17.9,17.84,18.98,0.0134,0.0,-0.0056,0.5965,0.0032,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,307,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,178,20,NONE,MA20剛站回,163
4304,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,30.0,30.0,30.0,29.26,28.96,0.0337,0.0,0.1111,0.4738,0.0248,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,306,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,179,20,NONE,MA20剛站回,164
8083,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,174.0,174.0,174.0,173.85,171.82,0.0224,0.0,0.0146,1.0496,0.0009,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,208,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,180,20,NONE,MA20剛站回,165
8284,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,64.2,64.2,64.2,64.0,63.37,0.0106,0.0,0.0078,1.0136,0.003,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,207,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,181,20,NONE,MA20剛站回,166
8341,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,75.8,75.02,74.96,75.43,76.44,0.0112,0.0174,-0.0,1.3293,0.0058,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,206,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,182,20,NONE,MA20剛站回,167
8415,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,34.35,34.35,34.35,34.08,33.99,0.0125,0.0,0.0044,0.9085,0.0079,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,204,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,183,20,NONE,MA20剛站回,168
8416,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,172.5,172.5,172.5,171.93,171.37,0.01,0.0,0.0177,0.7579,0.0033,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,203,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,184,20,NONE,MA20剛站回,169
8421,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,13.65,13.65,13.65,13.6,13.5,0.0163,0.0,0.0,1.1913,0.0035,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,202,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,185,20,NONE,MA20剛站回,170
8462,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,148.0,148.3,146.6,143.88,142.43,0.0176,-0.01,0.0647,0.7799,0.0242,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,199,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,186,20,NONE,MA20剛站回,171
6690,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,170.0,170.0,170.0,169.6,166.94,0.0222,0.0,0.0089,1.2776,0.0024,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,196,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,187,20,NONE,MA20剛站回,172
6703,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,117.0,117.0,117.0,115.47,113.53,0.0259,0.0,-0.0127,1.368,0.013,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,195,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,188,20,NONE,MA20剛站回,173
4745,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,20.05,20.05,20.05,19.47,19.94,0.0224,0.0,-0.0074,1.5414,0.0288,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,299,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,189,20,NONE,MA20剛站回,174
4806,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,10.5,10.5,10.5,10.4,11.01,0.0302,0.0,-0.0541,0.6329,0.0095,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,297,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,190,20,NONE,MA20剛站回,175
4974,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,73.5,73.5,73.5,72.35,72.71,0.0197,0.0,0.0485,0.7296,0.0156,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,295,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,191,20,NONE,MA20剛站回,176
2762,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,74.0,73.26,73.13,73.13,74.07,0.0137,0.0068,0.0249,2.9661,0.0009,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,293,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,192,20,NONE,MA20剛站回,177
6242,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,38.4,38.22,38.11,37.85,38.08,0.0103,0.0105,0.0254,1.6568,0.0081,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,340,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,161,20,NONE,MA20剛站回,178
9937,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,57.1,56.62,56.64,56.89,57.32,0.0106,0.0088,0.0053,0.9844,0.0046,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,218,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,194,20,NONE,MA20剛站回,179
7713,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,68.9,68.9,68.9,68.12,69.6,0.0127,0.0,0.0103,0.7725,0.0113,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,214,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,195,20,NONE,MA20剛站回,180
8076,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,23.4,23.4,23.4,23.3,23.72,0.0309,0.0,-0.027,1.056,0.0042,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,210,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,196,20,NONE,MA20剛站回,181
8080,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,29.4,29.4,29.4,29.09,29.88,0.0343,0.0,-0.0184,1.1324,0.0104,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,209,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,197,20,NONE,MA20剛站回,182
2910,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,22.85,22.19,22.21,22.18,21.68,0.0278,0.0247,0.0933,0.6681,0.0008,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,286,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,198,20,NONE,MA20剛站回,183
2947,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,78.7,78.7,78.7,78.28,78.79,0.0046,0.0,0.009,0.7049,0.0053,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,284,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,199,20,NONE,MA20剛站回,184
2948,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,39.3,38.51,38.89,39.16,39.23,0.0193,0.0051,-0.0415,1.5634,0.0118,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,283,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,200,20,NONE,MA20剛站回,185
3130,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,222.0,221.6,221.35,221.15,222.3,0.0073,0.0045,0.0137,2.2707,0.0015,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,282,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,201,20,NONE,MA20剛站回,186
1704,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,53.1,53.1,52.99,52.9,52.37,0.0017,0.0038,0.0076,0.0,0.0026,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,278,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,202,20,NONE,MA20剛站回,187
1726,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,76.6,75.9,76.06,76.0,75.97,0.0079,0.0079,0.0213,1.532,0.001,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,277,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,203,20,NONE,MA20剛站回,188
1732,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,26.5,26.22,25.92,25.97,26.73,0.0192,0.0433,0.0095,4.4666,0.0058,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,276,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,204,20,NONE,MA20剛站回,189
2008,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,28.15,27.76,27.71,27.61,28.34,0.0228,0.0199,0.0426,1.6481,0.0045,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,272,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,205,20,NONE,MA20剛站回,190
2023,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,14.4,14.08,14.06,14.07,14.48,0.0189,0.0249,0.0035,1.765,0.0007,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,271,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,206,20,NONE,MA20剛站回,191
2032,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,16.55,16.28,16.0,16.36,16.29,0.0328,0.0216,-0.0119,1.5374,0.0128,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,269,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,207,20,NONE,MA20剛站回,192
2496,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,65.9,64.78,64.65,65.4,67.58,0.0108,0.0233,0.0015,2.0098,0.0105,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,266,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,208,20,NONE,MA20剛站回,193
6115,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,47.85,47.78,47.89,47.65,47.17,0.0093,0.001,0.0213,1.551,0.0038,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,313,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,177,20,NONE,MA20剛站回,194
2727,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,234.5,229.4,227.85,227.3,224.18,0.0119,0.0263,0.0263,4.3256,0.0057,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,263,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,210,20,NONE,MA20剛站回,195
6869,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,87.3,85.08,84.42,84.81,96.43,0.0275,0.0699,0.0608,1.4414,0.0038,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,262,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,211,20,NONE,MA20剛站回,196
6961,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,60.9,60.9,60.9,59.28,58.29,0.0171,0.0,0.0703,1.4375,0.0267,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,261,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,212,20,NONE,MA20剛站回,197
1268,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,158.5,158.5,158.5,157.97,158.57,0.0101,0.0,0.0,1.8036,0.0033,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,257,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,213,20,NONE,MA20剛站回,198
6416,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,90,84.5,82.92,81.97,81.16,81.46,0.0239,0.0616,0.0806,0.9009,0.0151,True,False,False,False,0.0,,無事件,等待下一次確認。,0.0,240,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,214,20,NONE,MA20剛站回,199
2618,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,35.65,34.47,34.16,34.63,35.51,0.0174,0.069,0.0333,1.3794,0.0088,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,239,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,215,20,NONE,MA20剛站回,200
2849,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,14.1,13.83,13.82,13.8,13.43,0.0195,0.0144,0.0805,1.3476,0.0016,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,238,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,216,20,NONE,MA20剛站回,201
2908,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,20.9,20.73,20.58,20.39,20.27,0.0114,0.0097,0.045,1.2663,0.0127,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,237,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,217,20,NONE,MA20剛站回,202
3684,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,59.5,59.5,59.5,58.73,59.66,0.0309,0.0,0.055,1.298,0.0129,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,236,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,218,20,NONE,MA20剛站回,203
4127,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,39.8,39.8,39.8,38.57,37.15,0.0345,0.0,0.0964,1.4377,0.031,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,235,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,219,20,NONE,MA20剛站回,204
4502,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,16.45,16.45,16.45,16.13,15.9,0.034,0.0,0.0379,1.3092,0.0191,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,234,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,220,20,NONE,MA20剛站回,205
4736,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,126.0,125.9,126.75,125.97,126.1,0.0202,-0.004,0.0328,1.4676,0.0034,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,233,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,221,20,NONE,MA20剛站回,206
6161,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,44.3,44.3,44.3,43.11,42.29,0.023,0.0,0.0858,1.3865,0.0269,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,232,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,222,20,NONE,MA20剛站回,207
6859,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,85,122.0,122.0,122.0,120.62,118.64,0.0307,0.0,0.0702,1.156,0.0113,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,231,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,223,20,NONE,MA20剛站回,208
8917,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,53.6,53.6,53.6,53.11,55.26,0.0202,0.0,0.0113,0.8598,0.0091,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,228,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,224,20,NONE,MA20剛站回,209
2852,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,26.15,26.1,26.11,26.13,26.46,0.0086,0.0019,0.0116,0.6532,0.0009,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,290,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,193,20,NONE,MA20剛站回,210
6753,PRE,WAIT,PRE 條件未完整，僅保留觀察,30,145.0,139.6,140.45,137.4,137.57,0.0464,0.0662,0.1508,2.5543,0.0181,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,478,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,9,20,NONE,MA20剛站回,211
8112,PRE,WAIT,PRE 條件未完整，僅保留觀察,30,89.3,85.02,85.45,84.67,80.09,0.0464,0.0372,0.1376,1.5454,0.0063,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,477,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,10,20,NONE,MA20剛站回,212
8272,PRE,WAIT,PRE 條件未完整，僅保留觀察,30,76.1,76.1,76.1,73.49,74.8,0.0463,0.0,0.0584,1.5465,0.0343,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,476,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,11,20,NONE,MA20剛站回,213
3213,PRE,WAIT,PRE 條件未完整，僅保留觀察,25,117.5,117.5,117.5,111.7,104.33,0.0287,0.0,0.1463,1.5145,0.0494,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,475,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,12,20,NONE,MA20剛站回,214
6020,PRE,WAIT,PRE 條件未完整，僅保留觀察,25,21.35,21.35,21.35,20.28,19.61,0.0192,0.0,0.0977,1.9519,0.05,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,474,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,13,20,NONE,MA20剛站回,215
6125,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,59.1,59.1,59.1,57.6,59.16,0.062,0.0,0.1322,1.5211,0.0254,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,463,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,29,20,NONE,MA20剛站回,216
5443,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,121.5,121.5,121.5,118.9,103.96,0.0704,0.0,0.0474,0.6785,0.0214,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,464,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,28,20,NONE,MA20剛站回,217
4729,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,20.7,20.7,20.7,20.46,20.71,0.0586,0.0,0.0561,1.7052,0.0116,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,468,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,19,20,NONE,MA20剛站回,218
5011,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,14.6,14.6,14.6,14.37,13.8,0.042,0.0,0.1145,0.7039,0.0154,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,467,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,20,20,NONE,MA20剛站回,219
5245,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,25.7,25.7,25.7,25.27,26.2,0.0713,0.0,0.1198,1.6425,0.0167,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,466,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,21,20,NONE,MA20剛站回,220
5310,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,26.0,26.0,26.0,25.57,26.17,0.0502,0.0,0.0,1.6099,0.0165,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,465,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,22,20,NONE,MA20剛站回,221
1459,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,11.9,11.8,11.72,11.71,11.79,0.0126,0.0215,0.0215,0.7771,0.0042,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,42,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,23,20,NONE,MA20剛站回,222
1477,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,221.5,215.3,216.6,217.8,265.99,0.0275,0.0184,0.0137,1.4115,0.0084,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,41,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,24,20,NONE,MA20剛站回,223
6606,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,25.35,24.6,24.46,24.43,24.71,0.0183,0.0347,0.0497,2.5534,0.004,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,459,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,32,20,NONE,MA20剛站回,224
2028,PRE,WAIT,PRE 條件未完整，僅保留觀察,40,17.15,17.39,17.74,18.26,18.44,0.0338,-0.0338,-0.0551,1.6187,0.0405,False,False,True,False,0.0,,無事件,等待下一次確認。,0.0,6,v266.62,2026-05-09 00:25:51,0.0,,NONE,490,0,AVOID_CHASE,,225
3032,PRE,WAIT,PRE 條件未完整，僅保留觀察,45,70.7,66.44,65.1,63.71,66.53,0.0362,0.1258,0.144,3.0845,0.0291,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,10,v266.62,2026-05-09 00:25:51,0.0,,NONE,489,0,AVOID_CHASE,,226
8279,PRE,WAIT,PRE 條件未完整，僅保留觀察,50,99.1,99.1,99.1,102.62,110.87,0.0283,0.0,-0.0695,1.5322,0.0356,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,14,v266.62,2026-05-09 00:25:51,0.0,,NONE,488,0,AVOID_CHASE,,227
8926,CORE,BREAK,突破型：可分批追，但避免開盤急拉直接追,65,49.1,46.26,45.94,45.2,45.02,0.0211,0.0732,0.1405,3.7262,0.0182,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,28,v266.62,2026-05-09 00:25:51,0.0,,NONE,487,0,AVOID_CHASE,,228
2883,CORE,BREAK,突破型：可分批追，但避免開盤急拉直接追,65,22.9,21.99,21.3,21.15,20.22,0.0228,0.0751,0.1144,1.2452,0.0215,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,30,v266.62,2026-05-09 00:25:51,0.0,,NONE,485,0,AVOID_CHASE,,229
2881,CORE,BREAK,突破型：可分批追，但避免開盤急拉直接追,65,96.7,92.7,90.44,89.11,89.94,0.0171,0.0914,0.1026,2.2267,0.0254,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,31,v266.62,2026-05-09 00:25:51,0.0,,NONE,484,0,AVOID_CHASE,,230
2497,PRE,WAIT,PRE 條件未完整，僅保留觀察,30,60.7,57.04,58.07,56.03,49.07,0.0472,0.0687,0.1786,2.5788,0.025,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,481,v266.62,2026-05-09 00:25:51,0.0,,NONE,483,0,AVOID_CHASE,,231
7712,ALPHA,WAIT,ALPHA 時機未明，先觀察,10,134.5,134.5,134.5,125.97,112.57,0.0846,0.0,0.2117,1.4385,0.0634,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,33,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,27,0,AVOID_CHASE,,232
3716,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,35.0,33.07,32.61,32.68,33.29,0.0153,0.0972,0.0671,3.9103,0.0066,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,469,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,18,0,AVOID_CHASE,,233
1720,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,61.1,61.08,61.15,62.12,62.53,0.0133,0.0,-0.0438,0.8524,0.0164,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,62,v266.62,2026-05-09 00:25:51,0.0,,NONE,473,0,AVOID_CHASE,,234
1712,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,41.95,42.29,42.23,42.48,44.55,0.0133,-0.0083,-0.0367,1.1036,0.0052,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,64,v266.62,2026-05-09 00:25:51,0.0,,NONE,472,0,AVOID_CHASE,,235
1529,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,22.9,22.39,22.48,23.19,24.56,0.0357,0.0362,-0.0151,1.6483,0.0329,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,450,v266.62,2026-05-09 00:25:51,0.0,,NONE,471,0,AVOID_CHASE,,236
1256,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,176.0,167.0,163.35,159.18,157.68,0.0276,0.0966,0.1656,3.5385,0.0341,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,453,v266.62,2026-05-09 00:25:51,0.0,,NONE,470,0,AVOID_CHASE,,237
8171,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,23.7,23.7,23.7,23.8,25.59,0.0601,0.0,0.015,1.6463,0.0043,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,455,v266.62,2026-05-09 00:25:51,0.0,,NONE,469,0,AVOID_CHASE,,238
6206,PRE,WAIT,PRE 條件未完整，僅保留觀察,55,119.0,112.2,109.6,107.28,100.01,0.033,0.1333,0.2143,3.8108,0.0305,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,461,v266.62,2026-05-09 00:25:51,0.0,,NONE,468,0,AVOID_CHASE,,239
6727,ALPHA,WAIT,ALPHA 時機未明，先觀察,10,504.0,504.0,504.0,454.75,319.31,0.0719,0.0,0.26,1.7019,0.0977,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,34,v266.62,2026-05-09 00:25:51,0.0,,NONE,467,0,AVOID_CHASE,,240
6165,PRE,WAIT,PRE 條件未完整，僅保留觀察,25,52.0,52.06,51.32,48.52,45.68,0.034,0.0297,0.1504,2.7905,0.0611,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,472,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,15,0,AVOID_CHASE,,241
6026,PRE,WAIT,PRE 條件未完整，僅保留觀察,25,16.8,16.8,16.8,15.79,14.9,0.0226,0.0,0.1351,1.5569,0.0603,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,473,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,14,0,AVOID_CHASE,,242
